1;53.2;53.2;0.0;0.01;1.0;1
1;53.2;53.2;0.0;0.01;1.0;1
1;53.2;53.2;0.0;0.01;1.0;1
1;53.2;53.2;0.0;0.01;1.0;1
1;53.2;53.2;0.0;0.01;1.0;1
1;53.2;53.2;0.0;0.01;1.0;1
1;314.8;314.8;0.0;0.79;1.0;1
1;314.8;314.8;0.0;0.36;1.0;1
1;314.8;314.8;0.0;0.78;1.0;1
1;488.8;488.8;0.0;1.14;1.0;1
1;488.9;488.9;0.0;1.11;1.0;1
1;488.8;488.8;0.0;1.12;1.0;1
1;488.8;488.8;0.0;1.1;1.0;1
1;530.1;530.1;0.0;1.13;1.0;1
1;177.6;177.6;0.0;2.75;350.0;1
1;85.8;85.8;0.0;1.22;33.0;1
0;143.0;151.2;0.05;632.77;79300.0;0
1;177.6;177.6;0.0;2.8;350.0;1
1;177.6;177.6;0.0;2.76;350.0;1
1;177.6;177.6;0.0;4.06;350.0;1
1;177.6;177.6;0.0;4.04;350.0;1
1;177.6;177.6;0.0;4.02;350.0;1
